shareholder_funds,net_assets_liabilities_including_pension_asset_liability,Cluster
1780.48,1780.48,0
9220.0,9220.0,0
14761.0,14761.0,0
693.0,693.0,0
254.0,254.0,0
54583.0,54583.0,0
55873.0,55873.0,0
1977.0,1977.0,0
1830.0,1830.0,0
2.0,2.0,0
2.0,2.0,0
0.0,0.0,0
0.0,0.0,0
-1552.0,-1552.0,0
-971.0,-971.0,0
1399.0,1399.0,0
73.0,73.0,0
3744.0,3744.0,0
-7738.0,-7738.0,0
2.0,2.0,0
2.0,2.0,0
572.0,572.0,0
1000.0,1000.0,0
7493.0,7493.0,0
12247.0,12247.0,0
100.0,-9276.0,0
100.0,1981.0,0
174.0,174.0,0
7162.0,7162.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
10.0,10.0,0
10.0,10.0,0
1.0,1.0,0
1.0,1.0,0
5925.16,5925.16,0
14122.93,14122.93,0
169481.83,169481.83,0
44626.74,44626.74,0
785.0,785.0,0
785.0,785.0,0
100.0,100.0,0
100.0,100.0,0
230.0,230.0,0
-2932.0,-2932.0,0
5715.0,5715.0,0
-703.0,-703.0,0
100.0,-11316.0,0
100.0,-21048.0,0
783.0,783.0,0
358.0,358.0,0
2.0,-365.0,0
2.0,-114.0,0
100.0,100.0,0
100.0,100.0,0
20.0,-19133.0,0
20.0,-7476.0,0
-16479.0,-16479.0,0
100.0,100.0,0
63.0,63.0,0
76.0,76.0,0
2989.0,2989.0,0
1031.0,1031.0,0
18699.0,18699.0,0
7105.0,7105.0,0
100.0,-21825.0,0
100.0,-16352.0,0
1.0,1.0,0
1.0,1.0,0
-592.0,-592.0,0
-846.0,-846.0,0
35000.0,21903.0,0
35000.0,35000.0,0
120.0,374895.0,0
120.0,152391.0,0
1.0,-1949.0,0
1.0,-4935.0,0
1303.0,1303.0,0
3231.0,3231.0,0
393.65,393.65,0
883.17,883.17,0
100.0,100.0,0
100.0,100.0,0
-808.0,-808.0,0
-188.0,-188.0,0
100.0,100.0,0
100.0,100.0,0
-4345.0,-4345.0,0
1047.0,1047.0,0
-12276.0,-12276.0,0
2139.0,2139.0,0
14891.0,14891.0,0
6704.0,6704.0,0
100.0,-8716.0,0
100.0,-6870.0,0
-2183.0,-2183.0,0
5951.0,5951.0,0
8123.0,8123.0,0
2441.0,2441.0,0
100.0,-620.0,0
100.0,-260.0,0
300.0,300.0,0
300.0,300.0,0
1.0,1.0,0
1.0,1.0,0
-1231.0,-1231.0,0
1.0,1.0,0
0.0,0.0,0
0.0,0.0,0
2.0,-1037.0,0
1.0,1.0,0
1.0,1.0,0
100.0,-6144.0,0
100.0,-1132.0,0
1983.0,1983.0,0
1408.0,1408.0,0
1585.0,1585.0,0
1341.0,1341.0,0
-5076.0,-5076.0,0
-15947.0,-15947.0,0
100.0,1881.0,0
100.0,4883.0,0
1457.0,1457.0,0
1877.0,1877.0,0
-23482.0,-23482.0,0
56.0,56.0,0
34176.0,34176.0,0
15156.0,15156.0,0
10615.0,10615.0,0
8699.0,8699.0,0
1.0,1.0,0
1368.0,1368.0,0
861.0,861.0,0
0.0,0.0,0
0.0,0.0,0
9958.0,9958.0,0
3288.0,3288.0,0
100.0,41867.0,0
100.0,5432.0,0
100.0,100.0,0
100.0,100.0,0
10687.0,10687.0,0
19596.0,19596.0,0
882.0,882.0,0
100.0,100.0,0
-134.0,-134.0,0
1487.0,1487.0,0
361.0,361.0,0
-170.0,-170.0,0
23650.0,23650.0,0
14092.0,14092.0,0
15394.0,15394.0,0
2260.0,2260.0,0
100.0,1012.0,0
100.0,813.0,0
100.0,100.0,0
100.0,100.0,0
0.0,0.0,0
0.0,0.0,0
3689.0,3689.0,0
1473.0,1473.0,0
34291.0,34291.0,0
16738.0,16738.0,0
-2715.0,-2715.0,0
1.0,1.0,0
2.0,2.0,0
2.0,2.0,0
2.0,2.0,0
2.0,2.0,0
15992.0,15992.0,0
1203.0,1203.0,0
1.0,7157.0,0
1.0,3748.0,0
1.0,1.0,0
1.0,1.0,0
1.0,636.0,0
1.0,-766.0,0
-1767.0,-1767.0,0
511.0,511.0,0
1.0,17666.0,0
1.0,7004.0,0
20987.0,20987.0,0
5313.0,5313.0,0
2.0,48145.0,0
2.0,2.0,0
41163.0,41163.0,0
0.0,0.0,0
-3289.91,-3289.91,0
-779.24,-779.24,0
10714.0,10714.0,0
0.0,0.0,0
81418.0,81418.0,0
90399.0,90399.0,0
34265.0,34265.0,0
13.0,13.0,0
3.0,3.0,0
3.0,3.0,0
1.0,1.0,0
1.0,1.0,0
100.0,100.0,0
100.0,100.0,0
-118.0,-118.0,0
-118.0,-118.0,0
298.0,298.0,0
22033.0,22033.0,0
9267.0,9267.0,0
11448.0,11448.0,0
1321.0,1321.0,0
600.0,600.0,0
20050.0,-20050.0,0
18843.0,-18843.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
2683.0,2683.0,0
3724.0,3724.0,0
193612.0,193612.0,0
60817.0,60817.0,0
23214.0,23214.0,0
24408.0,24408.0,0
703.0,703.0,0
534.0,534.0,0
2603.0,2603.0,0
-2724.0,-2724.0,0
392.0,392.0,0
392.0,392.0,0
15500.0,15500.0,0
0.0,0.0,0
100.0,-14611.0,0
100.0,-9274.0,0
438.0,438.0,0
-1631.0,-1631.0,0
1.0,-769.0,0
1.0,759.0,0
4625.0,4625.0,0
2970.0,2970.0,0
1.0,1.0,0
1.0,1.0,0
100.0,100.0,0
100.0,100.0,0
1.0,10907.0,0
1.0,3404.0,0
100.0,7651.0,0
100.0,5123.0,0
1.0,1.0,0
1.0,1.0,0
100.0,-100.0,0
100.0,-100.0,0
100.0,100.0,0
100.0,100.0,0
357.0,357.0,0
356.0,356.0,0
100.0,1083.0,0
100.0,145.0,0
46653.0,46653.0,0
12568.0,12568.0,0
-11529.0,-11529.0,0
-5287.0,-5287.0,0
1.0,560.0,0
4131.0,4131.0,0
100.0,100.0,0
100.0,188.0,0
1.0,1.0,0
1.0,1.0,0
2.0,2.0,0
100.0,100.0,0
100.0,100.0,0
351.0,351.0,0
1.0,1.0,0
100.0,100.0,0
100.0,100.0,0
3437.48,3437.48,0
1532.18,1532.18,0
4952.0,4952.0,0
1300.0,1300.0,0
17746.0,17746.0,0
26467.0,26467.0,0
2149.0,2149.0,0
1856.0,1856.0,0
1354.0,1354.0,0
1222.0,1222.0,0
100.0,25471.0,0
100.0,7882.0,0
32474.0,32474.0,0
15420.0,15420.0,0
5.0,5.0,0
5.0,5.0,0
100.0,100.0,0
100.0,100.0,0
2308.0,2308.0,0
8526.0,8526.0,0
4214.0,4214.0,0
9913.0,9913.0,0
27122.0,27122.0,0
15556.0,15556.0,0
73615.0,73615.0,0
20488.0,20488.0,0
100.0,100.0,0
100.0,100.0,0
1.0,-12765.0,0
1.0,-1919.0,0
100.0,19397.0,0
100.0,8607.0,0
100.0,100.0,0
100.0,100.0,0
30783.0,30783.0,0
5492.0,5492.0,0
100.0,100.0,0
100.0,100.0,0
-20371.0,-20371.0,0
-13873.0,-13873.0,0
1548.0,1548.0,0
1419.0,1419.0,0
1.0,71940.0,0
1.0,4916.0,0
100.0,100.0,0
100.0,100.0,0
100.0,-576.0,0
100.0,-3807.0,0
9643.0,9643.0,0
628.0,628.0,0
1.0,1.0,0
1.0,1.0,0
200.0,200.0,0
200.0,200.0,0
100.0,100.0,0
100.0,100.0,0
5000.0,5000.0,0
5000.0,5000.0,0
65197.0,65197.0,0
48718.0,48718.0,0
75.0,75.0,0
100.0,61616.0,0
100.0,49263.0,0
100.0,-6717.0,0
100.0,-6323.0,0
55.0,55.0,0
126.0,126.0,0
8119.0,8119.0,0
3917.0,3917.0,0
14.0,14.0,0
-27428.0,-27428.0,0
4914.0,4914.0,0
1776.0,1776.0,0
6.0,9322.0,0
6.0,27223.0,0
580.96,580.96,0
-1413.96,-1413.96,0
35793.0,35793.0,0
18508.0,18508.0,0
9159.4,9159.4,0
11247.15,11247.15,0
3033.0,3033.0,0
4886.0,4886.0,0
-745.0,-745.0,0
1.0,1.0,0
100.0,100.0,0
100.0,100.0,0
77080.0,77080.0,0
37935.0,37935.0,0
2799.0,2799.0,0
88.0,88.0,0
1.0,1.0,0
1.0,1.0,0
6667.0,6667.0,0
4313.0,4313.0,0
-9489.0,-9489.0,0
-2130.0,-2130.0,0
4688.0,4688.0,0
-1012.0,-1012.0,0
31881.0,31881.0,0
30912.0,30912.0,0
27100.0,27100.0,0
10903.0,10903.0,0
3380.0,3380.0,0
4790.0,4790.0,0
-12671.0,-12671.0,0
-6857.0,-6857.0,0
35400.0,35400.0,0
13200.0,13200.0,0
110.0,110.0,0
598.0,598.0,0
5000.0,5000.0,0
3000.0,3000.0,0
43150.0,43150.0,0
54174.0,54174.0,0
148.0,148.0,0
785.0,785.0,0
-381.0,-381.0,0
102.0,102.0,0
100.0,100.0,0
100.0,100.0,0
2.0,2.0,0
2.0,2.0,0
-2729.0,-2729.0,0
-2765.0,-2765.0,0
100.0,100.0,0
100.0,100.0,0
1.0,115.0,0
1.0,74.0,0
1.0,9301.0,0
1.0,1.0,0
100.0,177733.0,0
100.0,110657.0,0
-19460.0,-19460.0,0
-350.0,-350.0,0
43330.0,43330.0,0
81.0,81.0,0
4356.0,4356.0,0
2722.0,2722.0,0
1988.0,1988.0,0
1.0,1.0,0
30404.0,30404.0,0
22560.0,22560.0,0
25075.0,11457.0,0
2.0,2.0,0
0.0,0.0,0
0.0,0.0,0
1562.0,1562.0,0
1714.0,1714.0,0
0.0,0.0,0
0.0,0.0,0
1.0,1.0,0
1.0,1.0,0
1389.0,1389.0,0
140.0,140.0,0
8466.0,8466.0,0
1869.0,1869.0,0
59.0,59.0,0
108.0,108.0,0
891.0,891.0,0
119.0,119.0,0
100.0,232738.0,0
100.0,166895.0,0
1.0,1328.0,0
1.0,3412.0,0
1.0,11.0,0
1.0,2528.0,0
1.0,1.0,0
1.0,1.0,0
6131.0,6131.0,0
708.0,708.0,0
2.0,41333.0,0
2.0,24926.0,0
1739.0,1739.0,0
-4997.0,-4997.0,0
-38060.0,-38060.0,0
-4270.0,-4270.0,0
1.0,-249.0,0
1.0,1.0,0
4141.0,4141.0,0
986.0,986.0,0
2.0,44933.0,0
2.0,-8772.0,0
1.0,37693.0,0
1.0,43793.0,0
14917.18,14917.18,0
10399.89,10399.89,0
1.0,56349.0,0
1.0,47277.0,0
181.0,181.0,0
1479.0,1479.0,0
-10171.0,-10171.0,0
-11512.0,-11512.0,0
21299.0,21299.0,0
8673.0,8673.0,0
-6876.0,-6876.0,0
-15228.0,-15228.0,0
12.0,34110.0,0
12.0,29664.0,0
-7966.0,-7966.0,0
870.0,870.0,0
0.0,0.0,0
0.0,0.0,0
1183.0,1183.0,0
-4749.0,-4749.0,0
100.0,-51925.0,0
100.0,-35214.0,0
1.0,1.0,0
1.0,1.0,0
100.0,-24826.0,0
100.0,-18221.0,0
-29143.0,-29143.0,0
1532.0,1532.0,0
100.0,-4785.0,0
100.0,-3629.0,0
1.0,1.0,0
1.0,1.0,0
1.0,-78344.0,0
-37344.0,-37344.0,0
27898.0,27898.0,0
28964.0,28964.0,0
3921.0,3921.0,0
442.0,442.0,0
1.0,-9312.0,0
1.0,2463.0,0
1000.0,1000.0,0
1000.0,1000.0,0
-4710.0,-4710.0,0
-5404.0,-5404.0,0
1.0,2790.0,0
1.0,377.0,0
100.0,100.0,0
100.0,100.0,0
107421.0,107421.0,0
32293.0,32293.0,0
50831.0,50831.0,0
6724.0,6724.0,0
2.0,2.0,0
2.0,2.0,0
131871.0,131871.0,0
52910.0,52910.0,0
212.0,212.0,0
68.0,68.0,0
100.0,-3455.0,0
100.0,7228.0,0
-1358.41,-1358.41,0
-644.56,-644.56,0
100.0,211.0,0
100.0,100.0,0
72981.0,72981.0,0
62334.0,62334.0,0
100.0,-336106.0,0
100.0,-40121.0,0
41633.0,41633.0,0
37406.0,37406.0,0
3704.0,3704.0,0
565.0,565.0,0
100.0,6673.0,0
100.0,4740.0,0
1733.0,1733.0,0
1479.0,1479.0,0
100.0,-16010.0,0
100.0,100.0,0
-9782.0,-9782.0,0
-6550.0,-6550.0,0
100.0,34531.0,0
100.0,21202.0,0
100.0,4165.0,0
100.0,7552.0,0
3764.0,3764.0,0
9965.0,9965.0,0
100.0,-857.0,0
1.0,88.0,0
810.0,810.0,0
101.0,101.0,0
-2766.0,-2766.0,0
-5193.0,-5193.0,0
100.0,20310.0,0
100.0,23475.0,0
2.0,25618.0,0
2.0,772.0,0
1.0,1.0,0
1.0,1.0,0
16641.0,16641.0,0
5819.0,5819.0,0
117.0,117.0,0
2100.0,2100.0,0
100.0,9106.0,0
100.0,-8920.0,0
14237.0,14237.0,0
45.0,45.0,0
1.0,1.0,0
1.0,1.0,0
100.0,112312.0,0
100.0,43673.0,0
12241.0,12241.0,0
11769.0,11769.0,0
4.0,4.0,0
4.0,4.0,0
181.0,181.0,0
6759.0,6759.0,0
2109.0,2109.0,0
216.0,216.0,0
-117.0,-117.0,0
-117.0,-117.0,0
100.0,100.0,0
100.0,100.0,0
-64000.0,-64000.0,0
43000.0,43000.0,0
100.0,39645.0,0
100.0,24914.0,0
41165.0,41165.0,0
39024.0,39024.0,0
0.0,0.0,0
0.0,0.0,0
100.0,2188.0,0
100.0,2578.0,0
100.0,17853.0,0
100.0,5682.0,0
6716.0,6716.0,0
3.0,3.0,0
100.0,100.0,0
100.0,100.0,0
254.0,254.0,0
9015.0,9015.0,0
369.0,369.0,0
-951.0,-951.0,0
2.0,36930.0,0
2.0,-697.0,0
110.0,9784.0,0
100.0,876.0,0
100.0,100.0,0
100.0,100.0,0
100.0,66030.0,0
100.0,54791.0,0
-1740.0,-1740.0,0
-994.0,-994.0,0
15618.0,15618.0,0
7882.0,7882.0,0
1.0,159.0,0
1.0,926.0,0
50000.0,50000.0,0
50000.0,50000.0,0
50000.0,50000.0,0
50000.0,50000.0,0
38645.0,38645.0,0
9152.0,9152.0,0
10000.0,10000.0,0
10000.0,10000.0,0
4.0,21814.0,0
4.0,-18861.0,0
659.0,659.0,0
205.0,205.0,0
10000.0,10000.0,0
10000.0,10000.0,0
1.0,3574.0,0
1.0,3149.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
29285.0,29285.0,0
28966.0,28966.0,0
0.0,0.0,0
0.0,0.0,0
100.0,2469.0,0
100.0,1576.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
34495.0,34495.0,0
10753.0,10753.0,0
202818.0,202818.0,0
63957.0,63957.0,0
10000.0,10000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
44862.0,44862.0,0
18696.0,18696.0,0
100.0,3371.0,0
100.0,-10793.0,0
6255.0,6255.0,0
6900.0,6900.0,0
10000.0,10000.0,0
10000.0,10000.0,0
1.0,1.0,0
-993.0,-993.0,0
1186.0,1186.0,0
5423.0,5423.0,0
1.0,1.0,0
1.0,1.0,0
73.0,73.0,0
2731.0,2731.0,0
1.0,1.0,0
1.0,1.0,0
10000.0,10000.0,0
10000.0,10000.0,0
2.0,19440.0,0
2.0,19326.0,0
471.0,471.0,0
332.0,332.0,0
26127.0,26127.0,0
20931.0,20931.0,0
10000.0,10000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
10000.0,10000.0,0
1.0,1698.0,0
1.0,312.0,0
29256.0,29256.0,0
10.0,10.0,0
10.0,10.0,0
-4691.0,-4691.0,0
-117.0,-117.0,0
1.0,1.0,0
100.0,-42800.0,0
100.0,-31910.0,0
1.0,-20001.0,0
1.0,-5108.0,0
100.0,100.0,0
100.0,100.0,0
18503.0,18503.0,0
11351.0,11351.0,0
84990.0,84990.0,0
46120.0,46120.0,0
100.0,144503.0,0
100.0,104122.0,0
340.0,340.0,0
1.0,1.0,0
1.0,1.0,0
103.66,103.66,0
-183.65,-183.65,0
37636.0,37636.0,0
30532.0,30532.0,0
20.0,11215.0,0
20.0,3853.0,0
10000.0,10000.0,0
10000.0,10000.0,0
15897.0,15897.0,0
9220.0,9220.0,0
15326.0,15326.0,0
15171.0,15171.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1101.0,1101.0,0
15382.0,15382.0,0
1054.0,1054.0,0
0.0,0.0,0
96.0,150188.0,0
96.0,7688.0,0
100.0,493.0,0
100.0,166.0,0
301.0,301.0,0
272.0,272.0,0
100.0,100.0,0
100.0,100.0,0
0.0,0.0,0
0.0,0.0,0
2138.0,3169.0,0
0.0,0.0,0
1.0,1.0,0
714.0,714.0,0
18.0,18.0,0
1.0,1.0,0
6012.0,6012.0,0
100.0,100.0,0
382.0,382.0,0
-1148.0,-1148.0,0
10.0,10.0,0
482.0,482.0,0
-11565.31,-11565.31,0
-8574.9,-8574.9,0
1.0,1.0,0
1.0,1.0,0
-65608.0,-65608.0,0
18925.0,18925.0,0
157.0,157.0,0
115.0,115.0,0
1.0,1.0,0
1.0,1.0,0
73.0,73.0,0
1999.0,1999.0,0
100.0,-250.0,0
100.0,-100.0,0
2.0,-10009.0,0
2.0,-4657.0,0
20404.0,20404.0,0
4480.0,4480.0,0
10524.0,10524.0,0
1884.0,1884.0,0
100.0,100.0,0
100.0,100.0,0
1.0,379.0,0
1.0,1057.0,0
-20996.0,-20996.0,0
-16825.0,-16825.0,0
7217.0,7217.0,0
6055.0,6055.0,0
100.0,28180.0,0
1.0,2212.0,0
8013.0,8013.0,0
8663.0,8663.0,0
4.0,4.0,0
4.0,4.0,0
50099.0,50099.0,0
22019.0,22019.0,0
1593.0,1593.0,0
1348.0,1348.0,0
-43.0,-43.0,0
225.0,225.0,0
2978.0,2978.0,0
-2253.96,-2253.96,0
172.51,172.51,0
500.0,500.0,0
500.0,500.0,0
100000.0,100000.0,0
100000.0,100000.0,0
1.0,100378.0,0
1.0,77157.0,0
1.0,20670.0,0
1.0,14453.0,0
1.0,-73419.0,0
899.0,899.0,0
107.0,107.0,0
1455.0,1455.0,0
5282.0,5282.0,0
5000.0,47204.0,0
5000.0,46835.0,0
11343.0,11343.0,0
405.0,405.0,0
5976.0,5976.0,0
6167.0,6167.0,0
200.0,47343.0,0
200.0,47672.0,0
29958.0,29958.0,0
15831.0,15831.0,0
2.0,-15643.0,0
2.0,-15105.0,0
4825.0,4825.0,0
100.0,100.0,0
10.0,10.0,0
10.0,10.0,0
100.0,-213674.0,0
100.0,-68441.0,0
-262625.0,-262625.0,0
-54257.0,-54257.0,0
1.0,3123.0,0
1.0,304.0,0
-971.0,-971.0,0
2150.0,2150.0,0
-8924.79,-8924.79,0
3688.0,3688.0,0
1000.0,1000.0,0
175.0,175.0,0
119.0,119.0,0
180.0,180.0,0
2.0,-50215.0,0
2.0,-14451.0,0
1.0,1.0,0
1.0,1.0,0
100.0,720859.0,0
100.0,693227.0,0
0.0,0.0,0
742.0,742.0,0
7624.0,7624.0,0
7672.0,7672.0,0
100.0,-27095.0,0
-959.0,-959.0,0
-2791.0,-2791.0,0
3.0,-29660.0,0
2.0,2.0,0
69617.0,69617.0,0
75084.0,75084.0,0
-1003.0,-1003.0,0
3657.0,3657.0,0
-8586.0,-8586.0,0
28376.0,28376.0,0
21613.0,21613.0,0
10000000.0,10000000.0,0
100.0,378588.0,0
100.0,66295.0,0
100.0,100.0,0
100.0,100.0,0
13616.0,13616.0,0
8110.0,8110.0,0
2.0,2.0,0
1.0,1.0,0
8245.0,8245.0,0
22660.0,22660.0,0
-1752.0,-1752.0,0
1.0,1163.0,0
1.0,20027.0,0
100.0,1570.0,0
100.0,12675.0,0
213.0,213.0,0
1806.0,1806.0,0
100.0,3446.0,0
100.0,6625.0,0
14120.58,14120.58,0
1560.0,1560.0,0
310.0,310.0,0
154266.0,154266.0,0
120633.0,120633.0,0
7116.0,7116.0,0
3055.0,3055.0,0
796.0,796.0,0
2.0,2.0,0
2.0,2.0,0
1.0,34795.0,0
1.0,33519.0,0
1.0,-848.0,0
1.0,-2442.0,0
24.0,24.0,0
116.0,116.0,0
300.0,300.0,0
193.0,193.0,0
30286.0,30286.0,0
19472.0,19472.0,0
1.0,17841.0,0
1.0,20921.0,0
10757.0,10757.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1262.0,0
1.0,743.0,0
4427.0,4427.0,0
4223.0,4223.0,0
1.0,1.0,0
1.0,1.0,0
14129.0,14129.0,0
11445.0,11445.0,0
100.0,-296.0,0
100.0,520.0,0
0.0,0.0,0
100.0,22323.0,0
100.0,36783.0,0
4425.0,4425.0,0
5002.0,5002.0,0
120.0,40792.0,0
120.0,20587.0,0
-18209.0,-18209.0,0
-18209.0,-18209.0,0
100.0,100.0,0
100.0,100.0,0
5265.0,5265.0,0
197.0,197.0,0
100.0,879.0,0
100.0,1214.0,0
2.0,2.0,0
2.0,2.0,0
7569.0,-7569.0,0
219.0,219.0,0
119.0,119.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
10.0,13183.0,0
10.0,8939.0,0
-9139.0,-9139.0,0
-1883.0,-1883.0,0
44.0,44.0,0
87.0,87.0,0
1.0,35671.0,0
1.0,13031.0,0
1.0,1.0,0
1.0,1.0,0
0.0,0.0,0
0.0,0.0,0
1.0,1.0,0
1.0,1.0,0
104.0,104.0,0
1.0,1.0,0
18514.0,18514.0,0
11446.0,11446.0,0
21032.0,21032.0,0
13710.0,13710.0,0
179.0,179.0,0
99.0,99.0,0
-6294.0,-6294.0,0
-2216.0,-2216.0,0
-271.0,-271.0,0
334.0,334.0,0
0.0,0.0,0
0.0,0.0,0
578.0,578.0,0
0.0,0.0,0
1.0,1.0,0
1.0,1.0,0
18722.0,18722.0,0
10214.0,10214.0,0
586.0,586.0,0
938.0,938.0,0
-182834.0,-182834.0,0
1.0,1.0,0
1.0,1.0,0
11194.0,11194.0,0
100.0,17000.0,0
100.1,100.1,0
100.1,100.1,0
2.0,2.0,0
1.0,1.0,0
1.0,1.0,0
2233.0,2233.0,0
10272.0,10272.0,0
100.0,100.0,0
100.0,100.0,0
1521.0,1521.0,0
1.0,1.0,0
1.0,1.0,0
-273.0,-273.0,0
100.0,100.0,0
1.0,1.0,0
1.0,1.0,0
16248.0,73448.0,0
16457.0,26797.0,0
0.0,0.0,0
0.0,0.0,0
-962.0,-962.0,0
33746.0,33746.0,0
15263.0,15263.0,0
5985.0,5985.0,0
2200.0,2200.0,0
2.0,2.0,0
1.0,1.0,0
100.0,100.0,0
1.0,1.0,0
-20.0,-20.0,0
100.0,100.0,0
1.0,1.0,0
3612.0,3612.0,0
4109.0,4109.0,0
-2166.0,-2166.0,0
1.0,7203.0,0
1.0,1.0,0
27158.0,27158.0,0
10790.0,10790.0,0
1.0,1.0,0
6972.0,6972.0,0
162.0,162.0,0
1.0,1.0,0
1000.0,1000.0,0
1000.0,1000.0,0
-218.0,-218.0,0
1.0,1.0,0
9923.0,9923.0,0
5513.0,5513.0,0
144.0,144.0,0
403.0,403.0,0
1005.0,1005.0,0
100.0,-2919.0,0
1.0,1.0,0
-107567.0,-107567.0,0
3.0,3.0,0
100.0,-107170.0,0
12059.0,12059.0,0
3429.0,3429.0,0
1.0,1.0,0
515.0,515.0,0
10.0,28068.0,0
590.0,590.0,0
100.0,5239.0,0
1.0,1.0,0
1.0,-1537.0,0
-418.0,-418.0,0
-428.0,-428.0,0
6238.0,6238.0,0
1.0,1.0,0
2.0,2.0,0
1.0,-286.0,0
-366.0,-366.0,0
1196.0,1196.0,0
214.0,214.0,0
-727.0,-727.0,0
1.0,1.0,0
-3577.0,-3577.0,0
2.0,-6556.0,0
-1089.0,-1089.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
18826.0,18826.0,0
-1524.0,-1524.0,0
-933.0,-933.0,0
5816.0,5816.0,0
1531.0,1531.0,0
0.0,0.0,0
-152.0,-152.0,0
685.0,685.0,0
-795.0,-795.0,0
3.0,3.0,0
1.0,2441.0,0
100.0,100.0,0
100.0,100.0,0
207.0,207.0,0
3.0,3.0,0
1.0,1.0,0
3.0,3.0,0
400.0,400.0,0
2450.0,2450.0,0
9710.0,9710.0,0
100.0,100.0,0
2478.0,2478.0,0
14224.0,14224.0,0
100.0,100.0,0
100.0,100.0,0
100.0,100.0,0
1.0,-31402.0,0
1.0,1.0,0
1884.0,1884.0,0
1.0,1.0,0
1.0,1.0,0
0.0,0.0,0
3.0,3.0,0
100.0,100.0,0
10.0,10.0,0
187064.0,187064.0,0
1.0,1.0,0
2.0,2.0,0
100.0,100.0,0
1.0,-249.0,0
100.0,100.0,0
0.0,0.0,0
4000.0,4000.0,0
1.0,1.0,0
-13083.0,-13083.0,0
-9448.0,-9448.0,0
1.0,1.0,0
1.0,1.0,0
0.0,0.0,0
0.0,0.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
0.0,0.0,0
100.0,100.0,0
100.0,100.0,0
2.0,2035.0,0
1.0,1.0,0
1.0,1.0,0
2.0,2.0,0
100.0,100.0,0
903.0,903.0,0
1.0,1.0,0
1.0,1.0,0
8383.0,8383.0,0
10.0,90309.0,0
766.0,766.0,0
589.0,589.0,0
100.0,100.0,0
1017.0,1017.0,0
12820.0,12820.0,0
644.0,644.0,0
17074.0,17074.0,0
100.0,-5145.0,0
1.0,-27867.0,0
1.0,18083.0,0
100.0,100.0,0
100.0,100.0,0
100.0,-310816.0,0
1.0,-1116.0,0
1.0,1.0,0
200.0,200.0,0
1.0,1.0,0
392.0,392.0,0
1.0,1.0,0
1.0,1.0,0
17245.0,17245.0,0
100.0,100.0,0
100.0,100.0,0
6811.0,6811.0,0
100.0,-755.0,0
-14088.71,-14088.71,0
0.0,0.0,0
531.0,531.0,0
2336.0,2336.0,0
-13140.0,-13140.0,0
100.0,100.0,0
2.0,2.0,0
703.0,703.0,0
10000.0,10000.0,0
0.0,0.0,0
0.0,0.0,0
1399.0,1399.0,0
2753.53,2753.53,0
20.0,30633.0,0
1.0,286.0,0
15440.0,15440.0,0
121.0,121.0,0
100.0,100.0,0
500.0,500.0,0
1.0,1.0,0
3928.49,3928.49,0
10832.0,10832.0,0
1.0,1.0,0
1.0,1.0,0
0.0,0.0,0
3110.0,3110.0,0
1.0,1.0,0
2.0,248.0,0
100.0,377.0,0
100.0,100.0,0
-3936.54,-3936.54,0
1.0,14012.0,0
1.0,1.0,0
1000.0,1000.0,0
0.0,0.0,0
1.0,1.0,0
100.0,100.0,0
1.0,1.0,0
-10808.0,-10808.0,0
1.0,1.0,0
1.0,1.0,0
10.0,10.0,0
4500.0,4500.0,0
1.0,-33504.0,0
100.0,100.0,0
3188.0,3188.0,0
2.0,2.0,0
100.0,100.0,0
1.0,1.0,0
5778376.0,5778376.0,0
0.0,0.0,0
5329.0,5329.0,0
6429.0,6429.0,0
-1.0,-1.0,0
1.0,1.0,0
4923.0,4923.0,0
1.0,1.0,0
1.0,1.0,0
3.0,3.0,0
0.0,0.0,0
1.0,1.0,0
1.0,-4654.0,0
1171.0,1171.0,0
3.0,3.0,0
1.0,1.0,0
298.0,298.0,0
811.0,811.0,0
6432.0,6432.0,0
1.0,-54015.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
1.0,1.0,0
12925.0,12925.0,0
100.0,100.0,0
0.0,0.0,0
-68.0,-68.0,0
1000.0,-10530.0,0
160.0,160.0,0
2.0,2.0,0
200.0,200.0,0
2348.0,2348.0,0
1.0,1.0,0
1500.0,1500.0,0
100.0,100.0,0
-369.43,-369.43,0
1421.0,1421.0,0
2002.0,2002.0,0
1.0,1.0,0
5.0,5.0,0
8997.0,8997.0,0
1.0,1.0,0
100.0,100.0,0
